datetime,low_price,stock_units,unrealized_stock_mtm,stock_avg_price,accumulated_stocks_count,Trigger_limit,Accumulated_limit
20-10-2022 11:30,370.17,10,-209.5494,391.12494,10,0,0
20-10-2022 12:00,367.86,10,-232.6494,391.12494,10,0,0
20-10-2022 12:30,367.19,10,-239.3494,391.12494,10,0,0
20-10-2022 13:00,366.37,10,-247.5494,391.12494,10,0,0
20-10-2022 13:30,365.38,10,-257.4494,391.12494,10,0,0
20-10-2022 14:00,364.67,10,-264.5494,391.12494,10,0,0
20-10-2022 14:30,364.66,10,-264.6494,391.12494,10,0,0
20-10-2022 15:00,364.91,10,-262.1494,391.12494,10,0,0
20-10-2022 15:30,364.61,10,-265.1494,391.12494,10,0,0
21-10-2022 09:30,363.55,11,-277.3244,388.7613091,8,0,0
21-10-2022 10:00,367.28,15,-237.5944,383.1196267,8,0,0
21-10-2022 10:30,366.31,15,-252.1844,383.1222933,8,0,0
21-10-2022 11:00,365.82,15,-259.5344,383.1222933,8,0,0
21-10-2022 11:30,367.61,15,-232.6844,383.1222933,8,0,0
21-10-2022 12:00,369.25,15,-208.0844,383.1222933,8,0,0
21-10-2022 12:30,369.24,16,-210.0644,382.369025,8,0,0
21-10-2022 13:00,370.71,15,-186.0444,383.11296,8,0,0
21-10-2022 13:30,371.23,15,-178.2444,383.11296,8,0,0
21-10-2022 14:00,372.05,16,-165.9344,382.4209,8,0,0
21-10-2022 14:30,372.14,17,-165.3843,381.8684882,8,0,0
21-10-2022 15:00,372.73,17,-155.3543,381.8684882,8,0,0
21-10-2022 15:30,373.88,18,-135.9543,381.4330167,9,0,0
24-10-2022 09:30,375.1,10,-169.1094,392.01094,7,0,0
24-10-2022 10:00,373.11,11,-197.2794,391.0444909,8,0,0
24-10-2022 10:30,374.16,11,-185.7294,391.0444909,8,0,0
24-10-2022 11:00,375.46,11,-171.4294,391.0444909,8,0,0
24-10-2022 11:30,376.21,11,-163.1794,391.0444909,8,0,0
24-10-2022 12:00,377.44,11,-149.6494,391.0444909,8,0,0
24-10-2022 12:30,377.45,11,-149.5394,391.0444909,8,0,0
24-10-2022 13:00,376.68,11,-158.0094,391.0444909,8,0,0
24-10-2022 13:30,376.62,11,-158.6694,391.0444909,8,0,0
24-10-2022 14:00,377.07,11,-153.7194,391.0444909,8,0,0
24-10-2022 14:30,377.99,11,-143.5994,391.0444909,8,0,0
24-10-2022 15:00,379.25,11,-129.7594,391.0463091,9,0,0
24-10-2022 15:30,378.14,12,-143.8594,390.1282833,10,0,0
25-10-2022 09:30,378.68,10,-141.5994,392.83994,10,0,0
25-10-2022 10:00,381.31,10,-115.2994,392.83994,10,0,0
25-10-2022 10:30,381.81,10,-110.2994,392.83994,10,0,0
25-10-2022 11:00,382.03,10,-108.0994,392.83994,10,0,0
25-10-2022 11:30,383.07,10,-97.6994,392.83994,10,0,0
25-10-2022 12:00,383.235,10,-96.0494,392.83994,10,0,0
25-10-2022 12:30,382.96,10,-98.7994,392.83994,10,0,0
25-10-2022 13:00,382.3,10,-105.3994,392.83994,10,0,0
25-10-2022 13:30,382.5,10,-103.3994,392.83994,10,0,0
25-10-2022 14:00,382.92,10,-99.1994,392.83994,10,0,0
25-10-2022 14:30,383.48,10,-93.5994,392.83994,10,0,0
25-10-2022 15:00,383.52,10,-93.1994,392.83994,10,0,0
25-10-2022 15:30,384.47,10,-83.6994,392.83994,10,0,0
26-10-2022 09:30,381.35,11,-115.2394,391.8263091,6,0,0
26-10-2022 10:00,381.78,9,-119.6694,395.0766,7,0,0
26-10-2022 10:30,384.09,10,-98.7325,393.96325,8,0,0
26-10-2022 11:00,385.09,11,-88.6444,393.1485818,9,0,0
26-10-2022 11:30,386.5,12,-72.5836,392.5486333,11,0,0
26-10-2022 12:00,386.02,12,-78.3436,392.5486333,11,0,0
26-10-2022 12:30,384.06,12,-101.8636,392.5486333,11,0,0
26-10-2022 13:00,383.1,12,-113.3836,392.5486333,11,0,0
26-10-2022 13:30,382.72,12,-117.9436,392.5486333,11,0,0
26-10-2022 14:00,382.67,12,-118.5436,392.5486333,11,0,0
26-10-2022 14:30,381.97,12,-126.9436,392.5486333,11,0,0
26-10-2022 15:00,381.48,12,-132.8236,392.5486333,11,0,0
26-10-2022 15:30,381.73,12,-129.8236,392.5486333,11,0,0
27-10-2022 09:30,380.53,11,-143.0636,393.5357818,11,0,0
27-10-2022 10:00,380.84,11,-139.6536,393.5357818,11,0,0
27-10-2022 10:30,382.13,11,-125.4636,393.5357818,11,0,0
27-10-2022 11:00,381.91,11,-127.8836,393.5357818,11,0,0
27-10-2022 11:30,380.93,11,-138.6636,393.5357818,11,0,0
27-10-2022 12:00,380.22,11,-146.4736,393.5357818,11,0,0
27-10-2022 12:30,380.13,11,-147.4636,393.5357818,11,0,0
27-10-2022 13:00,381.08,11,-137.0136,393.5357818,11,0,0
27-10-2022 13:30,380.75,11,-140.6436,393.5357818,11,0,0
27-10-2022 14:00,380.07,11,-148.1236,393.5357818,11,0,0
27-10-2022 14:30,379.83,11,-150.7636,393.5357818,11,0,0
27-10-2022 15:00,379.54,11,-153.9536,393.5357818,11,0,0
27-10-2022 15:30,379.34,11,-156.1536,393.5357818,11,0,0
28-10-2022 09:30,379.68,12,-152.5986,392.39655,4,0,0
28-10-2022 10:00,380.96,14,-138.4336,390.8481143,4,0,0
28-10-2022 10:30,383.79,14,-98.9503,390.8578786,4,0,0
28-10-2022 11:00,385.05,14,-81.4784,390.8698857,4,0,0
28-10-2022 11:30,384.86,14,-84.1304,390.8693143,4,0,0
28-10-2022 12:00,385.01,14,-82.0304,390.8693143,4,0,0
28-10-2022 12:30,386.45,14,-61.9167,390.8726214,4,0,0
28-10-2022 13:00,387.05,14,-53.5167,390.8726214,4,0,0
28-10-2022 13:30,387.405,14,-48.5467,390.8726214,4,0,0
28-10-2022 14:00,387.21,14,-51.2967,390.87405,5,0,0
28-10-2022 14:30,387.71,14,-44.2967,390.87405,5,0,0
28-10-2022 15:00,388.21,14,-37.3032,390.8745143,6,0,0
28-10-2022 15:30,388.63,14,-31.4232,390.8745143,6,0,0
31-10-2022 09:30,385.48,7,-92.1664,398.6466286,4,0,0
31-10-2022 10:00,385.26,8,-95.7064,397.2233,5,0,0
31-10-2022 10:30,385.37,8,-94.8264,397.2233,5,0,0
31-10-2022 11:00,386.04,8,-89.4664,397.2233,5,0,0
31-10-2022 11:30,386.33,8,-87.1464,397.2233,5,0,0
31-10-2022 12:00,386.43,8,-86.0964,397.19205,6,0,0
31-10-2022 12:30,385.78,8,-91.2964,397.19205,6,0,0
31-10-2022 13:00,385.84,8,-90.8164,397.19205,6,0,0
31-10-2022 13:30,386.53,8,-85.2964,397.19205,6,0,0
31-10-2022 14:00,386.64,8,-84.4164,397.19205,6,0,0
31-10-2022 14:30,386.54,8,-85.2164,397.19205,6,0,0
31-10-2022 15:00,385.51,7,-89.9699,398.3628429,6,0,0
31-10-2022 15:30,386,7,-86.5399,398.3628429,6,0,0
01-11-2022 09:30,387.75,6,-75.4599,400.32665,6,0,0
01-11-2022 10:00,384.95,6,-92.2599,400.32665,6,0,0
01-11-2022 10:30,383.58,6,-100.4799,400.32665,6,0,0
01-11-2022 11:00,383.65,6,-100.0599,400.32665,6,0,0
01-11-2022 11:30,383.3,6,-102.1599,400.32665,6,0,0
01-11-2022 12:00,384.24,6,-96.5199,400.32665,6,0,0
01-11-2022 12:30,383.97,6,-98.1399,400.32665,6,0,0
01-11-2022 13:00,384.31,6,-96.0999,400.32665,6,0,0
01-11-2022 13:30,384.27,6,-96.3399,400.32665,6,0,0
01-11-2022 14:00,384.6,6,-94.3599,400.32665,6,0,0
01-11-2022 14:30,384.28,6,-96.2799,400.32665,6,0,0
01-11-2022 15:00,384.71,6,-93.6999,400.32665,6,0,0
01-11-2022 15:30,384.49,6,-95.0199,400.32665,6,0,0
02-11-2022 09:30,382.41,7,-109.0499,397.9885571,4,0,0
02-11-2022 10:00,382.11,7,-111.1499,397.9885571,4,0,0
02-11-2022 10:30,382.17,7,-110.7299,397.9885571,4,0,0
02-11-2022 11:00,382.3,7,-109.8199,397.9885571,4,0,0
02-11-2022 11:30,382.46,7,-108.6999,397.9885571,4,0,0
02-11-2022 12:00,381.75,7,-113.6699,397.9885571,4,0,0
02-11-2022 12:30,381.39,7,-116.1899,397.9885571,4,0,0
02-11-2022 13:00,382.01,7,-111.8499,397.9885571,4,0,0
02-11-2022 13:30,382.06,7,-111.4999,397.9885571,4,0,0
02-11-2022 14:00,382.12,7,-111.0799,397.9885571,4,0,0
02-11-2022 14:30,378.97,8,-137.9424,396.2128,7,0,0
02-11-2022 15:00,376.26,9,-171.3824,395.3024889,8,0,0
02-11-2022 15:30,374.84,9,-184.1624,395.3024889,8,0,0
03-11-2022 09:30,369.04,8,-221.4424,396.7203,8,0,0
03-11-2022 10:00,368.8,8,-223.3624,396.7203,8,0,0
03-11-2022 10:30,371.17,8,-204.4024,396.7203,8,0,0
03-11-2022 11:00,371.71,8,-200.0824,396.7203,8,0,0
03-11-2022 11:30,371.02,8,-205.6024,396.7203,8,0,0
03-11-2022 12:00,371.42,8,-202.4024,396.7203,8,0,0
03-11-2022 12:30,372.33,8,-195.1224,396.7203,8,0,0
03-11-2022 13:00,372.635,8,-192.6824,396.7203,8,0,0
03-11-2022 13:30,372.25,8,-195.7624,396.7203,8,0,0
03-11-2022 14:00,371.87,8,-198.8024,396.7203,8,0,0
03-11-2022 14:30,372.62,8,-192.8024,396.7203,8,0,0
03-11-2022 15:00,372.78,8,-191.5224,396.7203,8,0,0
03-11-2022 15:30,370.93,8,-206.3224,396.7203,8,0,0
04-11-2022 09:30,372.25,9,-200.4924,394.5269333,8,0,0
04-11-2022 10:00,374.72,9,-178.2624,394.5269333,8,0,0
04-11-2022 10:30,376.4,10,-164.8308,392.88308,9,0,0
04-11-2022 11:00,374.11,10,-187.7308,392.88308,9,0,0
04-11-2022 11:30,370.82,10,-220.6308,392.88308,9,0,0
04-11-2022 12:00,370.08,10,-228.0308,392.88308,9,0,0
04-11-2022 12:30,370.73,10,-221.5308,392.88308,9,0,0
04-11-2022 13:00,370.14,10,-227.4308,392.88308,9,0,0
04-11-2022 13:30,370.55,10,-223.3308,392.88308,9,0,0
04-11-2022 14:00,370,10,-228.8308,392.88308,9,0,0
04-11-2022 14:30,371.9,10,-209.8308,392.88308,9,0,0
04-11-2022 15:00,373.59,10,-192.9308,392.88308,9,0,0
04-11-2022 15:30,374.06,10,-188.2308,392.88308,9,0,0
07-11-2022 09:30,375.56,10,-173.9508,392.95508,8,0,0
07-11-2022 10:00,376.02,9,-167.2824,394.6069333,8,0,0
07-11-2022 10:30,376.26,9,-165.1224,394.6069333,8,0,0
07-11-2022 11:00,376.88,9,-159.5424,394.6069333,8,0,0
07-11-2022 11:30,376.22,9,-165.4824,394.6069333,8,0,0
07-11-2022 12:00,375.84,9,-168.9024,394.6069333,8,0,0
07-11-2022 12:30,376.58,9,-162.2424,394.6069333,8,0,0
07-11-2022 13:00,376.98,9,-158.6424,394.6069333,8,0,0
07-11-2022 13:30,377.14,9,-157.2024,394.6069333,8,0,0
07-11-2022 14:00,377.95,9,-149.9124,394.6069333,8,0,0
07-11-2022 14:30,379.2,10,-138.5823,393.05823,9,0,0
07-11-2022 15:00,379.33,10,-137.2823,393.05823,9,0,0
07-11-2022 15:30,379.39,11,-137.3223,391.8738455,10,0,0
08-11-2022 09:30,379.54,10,-137.5123,393.29123,10,0,0
08-11-2022 10:00,380.34,10,-129.5123,393.29123,10,0,0
08-11-2022 10:30,381.9,10,-113.9123,393.29123,10,0,0
08-11-2022 11:00,382.52,10,-107.7123,393.29123,10,0,0
08-11-2022 11:30,384.02,10,-92.7123,393.29123,10,0,0
08-11-2022 12:00,383.93,10,-93.6123,393.29123,10,0,0
08-11-2022 12:30,383.96,10,-93.3123,393.29123,10,0,0
08-11-2022 13:00,381.57,10,-117.2123,393.29123,10,0,0
08-11-2022 13:30,380.47,10,-128.2123,393.29123,10,0,0
08-11-2022 14:00,378.1,10,-151.9123,393.29123,10,0,0
08-11-2022 14:30,377.73,10,-155.6123,393.29123,10,0,0
08-11-2022 15:00,380.53,10,-127.6123,393.29123,10,0,0
08-11-2022 15:30,381.765,10,-115.2623,393.29123,10,0,0
09-11-2022 09:30,378.22,11,-152.1323,392.0502091,8,0,0
09-11-2022 10:00,378.52,9,-146.7224,394.8224889,8,0,0
09-11-2022 10:30,377.53,10,-159.0824,393.43824,9,0,0
09-11-2022 11:00,378.2,10,-152.3824,393.43824,9,0,0
09-11-2022 11:30,378.53,10,-149.0824,393.43824,9,0,0
09-11-2022 12:00,378.12,10,-153.1824,393.43824,9,0,0
09-11-2022 12:30,377.91,11,-156.0024,392.0920364,10,0,0
09-11-2022 13:00,377.14,11,-164.4724,392.0920364,10,0,0
09-11-2022 13:30,375.47,11,-182.8424,392.0920364,10,0,0
09-11-2022 14:00,375.74,11,-179.8724,392.0920364,10,0,0
09-11-2022 14:30,374.58,11,-192.6324,392.0920364,10,0,0
09-11-2022 15:00,374.68,11,-191.5324,392.0920364,10,0,0
09-11-2022 15:30,373.62,11,-203.1924,392.0920364,10,0,0
10-11-2022 09:30,385.65,10,-76.8724,393.33724,10,0,0
10-11-2022 10:00,388.84,10,-44.9724,393.33724,10,0,0
10-11-2022 10:30,387.93,10,-54.0724,393.33724,10,0,0
10-11-2022 11:00,389.44,10,-38.9724,393.33724,10,0,0
10-11-2022 11:30,390.78,10,-25.5724,393.33724,10,0,0
10-11-2022 12:00,390.51,10,-28.2724,393.33724,10,0,0
10-11-2022 12:30,388.98,10,-43.5724,393.33724,10,0,0
10-11-2022 13:00,389.1,10,-42.3724,393.33724,10,0,0
10-11-2022 13:30,390.09,10,-32.4724,393.33724,10,0,0
10-11-2022 14:00,390.95,10,-23.8724,393.33724,10,0,0
10-11-2022 14:30,391.25,10,-20.8724,393.33724,10,0,0
10-11-2022 15:00,391.99,10,-13.4724,393.33724,10,0,0
10-11-2022 15:30,393.25,10,-0.8724,393.33724,10,0,0
11-11-2022 09:30,393.62,11,0.7976,393.5474909,2,0,0
11-11-2022 10:00,393.69,3,-50.49,410.52,2,0,0
11-11-2022 10:30,395.87,4,-45.08,407.14,2,0,0
11-11-2022 11:00,394.38,4,-51.04,407.14,2,0,0
11-11-2022 11:30,394.03,4,-52.44,407.14,2,0,0
11-11-2022 12:00,394.65,4,-49.96,407.14,2,0,0
11-11-2022 12:30,395.28,4,-47.44,407.14,2,0,0
11-11-2022 13:00,396.13,4,-44.04,407.14,2,0,0
11-11-2022 13:30,397.24,4,-39.6,407.14,2,0,0
11-11-2022 14:00,397.67,5,-38.21,405.312,3,0,0
11-11-2022 14:30,398.66,5,-33.26,405.312,3,0,0
11-11-2022 15:00,397.32,6,-41.63,404.2583333,4,0,0
11-11-2022 15:30,397.89,6,-38.21,404.2583333,4,0,0
14-11-2022 09:30,395.92,5,-50.02,405.924,2,0,0
14-11-2022 10:00,397.14,5,-43.92,405.924,2,0,0
14-11-2022 10:30,397.65,5,-41.3586,405.92172,3,0,0
14-11-2022 11:00,396.35,5,-47.8586,405.92172,3,0,0
14-11-2022 11:30,396.62,5,-46.5086,405.92172,3,0,0
14-11-2022 12:00,397.4,5,-42.6086,405.92172,3,0,0
14-11-2022 12:30,398.35,5,-37.8586,405.92172,3,0,0
14-11-2022 13:00,398.4,5,-37.6436,405.92872,4,0,0
14-11-2022 13:30,399.65,6,-31.7936,404.9489333,5,0,0
14-11-2022 14:00,399.22,6,-34.3736,404.9489333,5,0,0
14-11-2022 14:30,398.54,6,-38.4536,404.9489333,5,0,0
14-11-2022 15:00,397.46,6,-44.9336,404.9489333,5,0,0
14-11-2022 15:30,394.83,6,-60.7136,404.9489333,5,0,0
15-11-2022 09:30,400,6,-34.2536,405.7089333,2,0,0
15-11-2022 10:00,400.23,4,-38.345,409.81625,3,0,0
15-11-2022 10:30,399.88,4,-39.745,409.81625,3,0,0
15-11-2022 11:00,399.37,4,-41.785,409.81625,3,0,0
15-11-2022 11:30,400.25,4,-38.265,409.81625,3,0,0
15-11-2022 12:00,399.97,4,-39.385,409.81625,3,0,0
15-11-2022 12:30,399.42,4,-41.585,409.81625,3,0,0
15-11-2022 13:00,395.94,4,-55.505,409.81625,3,0,0
15-11-2022 13:30,394.5,4,-61.265,409.81625,3,0,0
15-11-2022 14:00,394.975,4,-59.365,409.81625,3,0,0
15-11-2022 14:30,397.28,4,-50.145,409.81625,3,0,0
15-11-2022 15:00,398.14,4,-46.705,409.81625,3,0,0
15-11-2022 15:30,397.46,4,-49.425,409.81625,3,0,0
16-11-2022 09:30,395.73,4,-51.895,408.70375,3,0,0
16-11-2022 10:00,395.77,4,-51.735,408.70375,3,0,0
16-11-2022 10:30,395.2,4,-54.015,408.70375,3,0,0
16-11-2022 11:00,395.42,4,-53.135,408.70375,3,0,0
16-11-2022 11:30,396.01,4,-50.775,408.70375,3,0,0
16-11-2022 12:00,395.74,4,-51.855,408.70375,3,0,0
16-11-2022 12:30,396.06,4,-50.575,408.70375,3,0,0
16-11-2022 13:00,396.2,4,-50.015,408.70375,3,0,0
16-11-2022 13:30,395.13,4,-54.295,408.70375,3,0,0
16-11-2022 14:00,395.11,4,-54.375,408.70375,3,0,0
16-11-2022 14:30,394.93,5,-55.755,406.081,4,0,0
16-11-2022 15:00,394.79,5,-56.455,406.081,4,0,0
16-11-2022 15:30,394.93,5,-55.755,406.081,4,0,0
17-11-2022 09:30,390.28,5,-72.605,404.801,3,0,0
17-11-2022 10:00,390.15,6,-74.095,402.4991667,3,0,0
17-11-2022 10:30,390.5,7,-72.145,400.8064286,3,0,0
17-11-2022 11:00,390.3,7,-73.545,400.8064286,3,0,0
17-11-2022 11:30,391.02,7,-68.505,400.8064286,3,0,0
17-11-2022 12:00,392.93,7,-55.135,400.8064286,3,0,0
17-11-2022 12:30,392.74,7,-56.465,400.8064286,3,0,0
17-11-2022 13:00,394.08,7,-47.085,400.8064286,3,0,0
17-11-2022 13:30,393.7,8,-54.925,400.565625,5,0,0
17-11-2022 14:00,392.9,8,-61.325,400.565625,5,0,0
17-11-2022 14:30,392.5,8,-64.525,400.565625,5,0,0
17-11-2022 15:00,391.65,8,-71.325,400.565625,5,0,0
17-11-2022 15:30,391.99,8,-68.605,400.565625,5,0,0
18-11-2022 09:30,395.56,6,-56.695,405.0091667,4,0,0
18-11-2022 10:00,394.36,5,-63.795,407.119,4,0,0
18-11-2022 10:30,394.27,5,-64.245,407.119,4,0,0
18-11-2022 11:00,394.05,5,-65.345,407.119,4,0,0
18-11-2022 11:30,394.48,5,-63.195,407.119,4,0,0
18-11-2022 12:00,393.07,5,-70.245,407.119,4,0,0
18-11-2022 12:30,393.15,5,-69.845,407.119,4,0,0
18-11-2022 13:00,393.67,5,-67.245,407.119,4,0,0
18-11-2022 13:30,393.4,5,-68.595,407.119,4,0,0
18-11-2022 14:00,393.83,5,-66.445,407.119,4,0,0
18-11-2022 14:30,393.99,5,-65.645,407.119,4,0,0
18-11-2022 15:00,394.68,5,-62.195,407.119,4,0,0
18-11-2022 15:30,395.175,5,-59.72,407.119,4,0,0
21-11-2022 09:30,394.32,5,-61.145,406.549,4,0,0
21-11-2022 10:00,393.54,5,-65.045,406.549,4,0,0
21-11-2022 10:30,393.25,5,-66.495,406.549,4,0,0
21-11-2022 11:00,393.62,5,-64.645,406.549,4,0,0
21-11-2022 11:30,392.68,5,-69.345,406.549,4,0,0
21-11-2022 12:00,393.16,5,-66.945,406.549,4,0,0
21-11-2022 12:30,393.66,6,-64.6051,404.4275167,4,0,0
21-11-2022 13:00,393.9,6,-63.1651,404.4275167,4,0,0
21-11-2022 13:30,394.73,6,-58.1851,404.4275167,4,0,0
21-11-2022 14:00,394.51,6,-59.5051,404.4275167,4,0,0
21-11-2022 14:30,394.31,6,-60.7051,404.4275167,4,0,0
21-11-2022 15:00,394.015,6,-62.4751,404.4275167,4,0,0
21-11-2022 15:30,394.13,6,-61.7851,404.4275167,4,0,0
22-11-2022 09:30,395.16,5,-58.855,406.931,3,0,0
22-11-2022 10:00,395.72,5,-56.055,406.931,3,0,0
22-11-2022 10:30,396.58,5,-51.755,406.931,3,0,0
22-11-2022 11:00,396.73,5,-51.005,406.931,3,0,0
22-11-2022 11:30,396.82,5,-50.555,406.931,3,0,0
22-11-2022 12:00,397.28,5,-48.255,406.931,3,0,0
22-11-2022 12:30,397.35,5,-47.905,406.931,3,0,0
22-11-2022 13:00,397.33,5,-48.005,406.931,3,0,0
22-11-2022 13:30,398.15,6,-43.755,405.4425,3,0,0
22-11-2022 14:00,398.17,6,-43.635,405.4425,3,0,0
22-11-2022 14:30,398.29,6,-42.915,405.4425,3,0,0
22-11-2022 15:00,398.85,7,-39.715,404.5235714,4,0,0
22-11-2022 15:30,399.35,7,-36.215,404.5235714,4,0,0
23-11-2022 09:30,399.49,6,-39.58,406.0866667,2,0,0
23-11-2022 10:00,400.72,5,-35.2999,407.77998,2,0,0
23-11-2022 10:30,401.78,6,-30.2499,406.82165,3,0,0
23-11-2022 11:00,401.84,5,-29.6549,407.77098,3,0,0
23-11-2022 11:30,399.79,5,-39.9049,407.77098,3,0,0
23-11-2022 12:00,400.25,5,-37.6049,407.77098,3,0,0
23-11-2022 12:30,399.31,5,-42.3049,407.77098,3,0,0
23-11-2022 13:00,399.57,5,-41.0049,407.77098,3,0,0
23-11-2022 13:30,400.7,5,-35.3549,407.77098,3,0,0
23-11-2022 14:00,400.24,5,-37.6549,407.77098,3,0,0
23-11-2022 14:30,401.26,5,-32.5549,407.77098,3,0,0
23-11-2022 15:00,401.79,5,-29.9049,407.77098,3,0,0
23-11-2022 15:30,401.69,5,-30.4049,407.77098,3,0,0
25-11-2022 09:30,401.55,4,-33.59,409.9475,0,0,0
25-11-2022 10:00,402.3,3,-30.86,412.5866667,0,0,0
25-11-2022 10:30,402.34,3,-30.74,412.5866667,0,0,0
25-11-2022 11:00,402.185,3,-31.205,412.5866667,0,0,0
25-11-2022 11:30,401.98,3,-31.82,412.5866667,0,0,0
25-11-2022 12:00,402.22,3,-31.1,412.5866667,0,0,0
25-11-2022 12:30,401.85,3,-32.21,412.5866667,0,0,0
25-11-2022 13:00,402.15,3,-31.31,412.5866667,0,0,0
25-11-2022 13:30,402.16,3,-31.28,412.5866667,0,0,0
25-11-2022 14:00,402.35,3,-30.71,412.5866667,0,0,0
25-11-2022 14:30,402.35,1,0.5,401.85,0,0,0
25-11-2022 15:30,402.45,1,0.6,401.85,0,0,0
28-11-2022 09:30,399.01,1,-0.085,399.095,0,0,0
28-11-2022 10:00,398.83,2,-1.545,399.6025,1,0,0
28-11-2022 10:30,398.41,2,-2.385,399.6025,1,0,0
28-11-2022 11:00,398.2,2,-2.805,399.6025,1,0,0
28-11-2022 11:30,398.38,2,-2.445,399.6025,1,0,0
28-11-2022 12:00,397.6,3,-5.355,399.385,2,0,0
28-11-2022 12:30,397.59,3,-5.385,399.385,2,0,0
28-11-2022 13:00,397.47,3,-5.745,399.385,2,0,0
28-11-2022 13:30,396.45,3,-8.805,399.385,2,0,0
28-11-2022 14:00,395.88,3,-10.515,399.385,2,0,0
28-11-2022 14:30,395.81,3,-10.725,399.385,2,0,0
28-11-2022 15:00,395.11,3,-12.825,399.385,2,0,0
28-11-2022 15:30,395.12,3,-12.795,399.385,2,0,0
29-11-2022 09:30,395.25,3,-9.39,398.38,2,0,0
29-11-2022 10:00,395.4,3,-8.94,398.38,2,0,0
29-11-2022 10:30,396.23,4,-7.24,398.04,3,0,0
29-11-2022 11:00,393.33,4,-18.84,398.04,3,0,0
29-11-2022 11:30,393.51,4,-18.12,398.04,3,0,0
29-11-2022 12:00,394.085,4,-15.82,398.04,3,0,0
29-11-2022 12:30,394.24,4,-15.2,398.04,3,0,0
29-11-2022 13:00,394,4,-16.16,398.04,3,0,0
29-11-2022 13:30,393.93,4,-16.44,398.04,3,0,0
29-11-2022 14:00,394.705,4,-13.34,398.04,3,0,0
29-11-2022 14:30,394.21,4,-15.32,398.04,3,0,0
29-11-2022 15:00,394.48,4,-14.24,398.04,3,0,0
29-11-2022 15:30,394.8,4,-12.96,398.04,3,0,0
30-11-2022 09:30,394.87,4,-12.09,397.8925,0,0,0
30-11-2022 10:00,393.93,5,-17.9036,397.51072,0,0,0
30-11-2022 10:30,393.92,5,-17.9536,397.51072,0,0,0
30-11-2022 11:00,393.76,5,-18.7536,397.51072,0,0,0
30-11-2022 11:30,395.06,5,-12.2536,397.51072,0,0,0
30-11-2022 12:00,393.51,5,-20.0036,397.51072,0,0,0
30-11-2022 12:30,393.52,5,-19.9536,397.51072,0,0,0
30-11-2022 13:00,394.15,5,-16.8036,397.51072,0,0,0
30-11-2022 13:30,394.06,5,-17.2536,397.51072,0,0,0
30-11-2022 14:00,399.72,6,12.8714,397.5747667,0,0,0
30-11-2022 14:30,401.98,9,26.0214,399.0887333,0,0,0
30-11-2022 15:00,403.06,9,35.7414,399.0887333,0,0,0
30-11-2022 15:30,405.36,11,58.1364,400.0748727,0,0,0
01-12-2022 09:30,408.16,2,1.44,407.44,0,0,0
01-12-2022 10:00,405.09,1,-3.74,408.83,0,0,0
01-12-2022 10:30,404.75,1,-4.08,408.83,0,0,0
01-12-2022 11:00,405.91,1,-2.92,408.83,0,0,0
01-12-2022 11:30,406.28,1,-2.55,408.83,0,0,0
01-12-2022 12:00,405.52,1,-3.31,408.83,0,0,0
01-12-2022 12:30,406.65,1,-2.18,408.83,0,0,0
01-12-2022 13:00,406.41,1,-2.42,408.83,0,0,0
01-12-2022 13:30,406.27,1,-2.56,408.83,0,0,0
01-12-2022 14:00,406.39,1,-2.44,408.83,0,0,0
01-12-2022 14:30,407.085,1,-1.745,408.83,0,0,0
01-12-2022 15:00,407.06,1,-1.77,408.83,0,0,0
01-12-2022 15:30,407.29,1,-1.54,408.83,0,0,0
02-12-2022 09:30,402.2,1,-0.09,402.29,0,0,0
02-12-2022 10:00,402.64,3,-1.44,403.12,0,0,0
02-12-2022 10:30,403.25,3,0.39,403.12,0,0,0
02-12-2022 11:00,403.58,4,-0.126,403.6115,0,0,0
02-12-2022 11:30,404.5,5,4.204,403.6592,0,0,0
02-12-2022 12:00,405.28,5,8.104,403.6592,0,0,0
02-12-2022 12:30,404.67,5,5.054,403.6592,0,0,0
02-12-2022 13:00,404.35,5,3.454,403.6592,0,0,0
02-12-2022 13:30,404.79,5,5.654,403.6592,0,0,0
02-12-2022 14:00,404.485,5,4.129,403.6592,0,0,0
02-12-2022 14:30,404.955,5,6.479,403.6592,0,0,0
02-12-2022 15:00,406.41,5,13.754,403.6592,0,0,0
02-12-2022 15:30,405.8,5,10.704,403.6592,0,0,0
05-12-2022 09:30,403.29,1,-0.675,403.965,0,0,0
05-12-2022 10:00,401.6,1,-2.365,403.965,0,0,0
05-12-2022 10:30,402.32,1,-1.645,403.965,0,0,0
05-12-2022 11:00,402.25,1,-1.715,403.965,0,0,0
05-12-2022 11:30,400.9,1,-3.065,403.965,0,0,0
05-12-2022 12:00,400.69,2,-5.0282,403.2041,1,0,0
05-12-2022 12:30,400.25,2,-5.9082,403.2041,1,0,0
05-12-2022 13:00,400.03,2,-6.3482,403.2041,1,0,0
05-12-2022 13:30,399.13,2,-8.1482,403.2041,1,0,0
05-12-2022 14:00,398.68,2,-9.0482,403.2041,1,0,0
05-12-2022 14:30,398.17,2,-10.0682,403.2041,1,0,0
05-12-2022 15:00,398.63,2,-9.1482,403.2041,1,0,0
05-12-2022 15:30,398.68,2,-9.0482,403.2041,1,0,0
06-12-2022 09:30,397.18,2,-7.5232,400.9416,1,0,0
06-12-2022 10:00,395.82,2,-10.2432,400.9416,1,0,0
06-12-2022 10:30,394.81,2,-12.2632,400.9416,1,0,0
